No,Code,Herbarium_number,Collector_number,Name,Corrected_name,fullCountry,Province,National_Park_or_Wildlife_Sanctuary,Location,Date,Alt,lat,lon,Note
540,AAU,,"K. Larsen, T. Smitinand & E. Warncke 696",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Phitsanulok,,,,,,,
541,MO,,"K. Larsen, T. Smitinand & E. Warncke 905",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Phitsanulok,,,,,,,
542,C,,Hansen et al. 11677,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Nakhon Nayok,Khao Yai National Park,Khao Yai,,800 m,,,giant form
543,MO,,"K. Larsen, T. Smitinand & E. Warncke 351",Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Nakhon Nayok,,,,,,,
544,BKF,,Robbins 3686,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Nakhon Ratchasima,Khao Yai National Park,Khao Khio,19-Nov-62,1158 m,,,Lower Montane forest
545,PC,,Robbins 3686,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Nakhon Ratchasima,Khao Yai National Park,Khao Khio,19-Nov-62,1158 m,,,Lower Montane forest
546,PC,,P. Tixier s.n.,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Surat Thani,,,,,,,
547,BM,"BM000866896, BM000866899",A.F.G. Kerr 84,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,Phu Kradueng National Park,,3/00/1924,1200 m,,,on tree in evergreen forest
548,BM,"BM000866897, BM000866898",A.F.G. Kerr 102,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,,?????,3/00/1924,1000 m,,,on tree in evergreen forest
549,BM,,A.F.G. Kerr 567,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,Phu Kradueng National Park,,11-Feb-31,1200 m,,,on tree trunk in open forest
550,BKF,,T. Smitinand 1112,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,Phu Kradueng National Park,Tham Saw,,1300 m,,,on bark of oak tree in oak and pine forest
551,PC,,T. Smitinand 1112,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,Phu Kradueng National Park,Tham Saw,,1300 m,,,on bark of oak tree in oak and pine forest
552,US,,T. Smitinand 1112,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,Phu Kradueng National Park,Tham Saw,,1300 m,,,on bark of oak tree in oak and pine forest
553,US,,T. Smitinand 2001,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,Phu Kradueng National Park,Tham Saw,,1300 m,,,on bark of oak tree in oak and pine forest
554,C,,Sorensen 6418,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,Phu Kradueng National Park,,,1300 m,,,in open grassy pine forest
555,C,,Floto 7532,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,Phu Kradueng National Park,,,1300 m,,,in open grassy pine forest
556,MO,,A. Touw 10375,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,,,07-Jan-66,,,,
557,MO,,A. Touw 10404,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,,,07-Jan-66,,,,
558,MO,,A. Touw 10416,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,,,07-Jan-66,,,,
559,MO,,A. Touw 10546,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,,,,,,,
560,MO,,A. Touw 10577,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,,,,,,,
561,MO,,A. Touw 10733,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,,,,,,,
562,MO,,A. Touw 10883,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,,,14-Jan-66,,,,
563,MO,,A. Touw 10901,Leucobryum aduncum var. scalare,Leucobryum scalare,Thailand,Loei,,,14-Jan-66,,,,
564,H,,Schmidt s.n.,Leucobryum bowringii,Leucobryum bowringii,Thailand,Trat,Mu Ko Chang National Park,Koh Chang,,,,,
565,MO,,A. Touw 11557,Leucobryum bowringii,,Thailand,Nakhon Si Thammarat,,,,,,,
566,MO,,A. Touw 11664,Leucobryum bowringii,,Thailand,Nakhon Si Thammarat,,,,,,,
567,PC,,P. Tixier s.n.,Leucobryum bowringii,Leucobryum bowringii,Thailand,Chiang Mai,,,,,,,
568,MO,,A. Touw 10298,Leucobryum bowringii,,Thailand,Chiang Mai,,,,,,,
569,C,,Hansen et al. 11549b,Leucobryum bowringii,Leucobryum bowringii,Thailand,Phetchabun,Phu Miang and Phu Tong Wildlife Sanctuary,Phu Miang,,1250 m,,,
570,PC,,P. Tixier s.n.,Leucobryum bowringii,Leucobryum bowringii,Thailand,Phitsanulok,,,,,,,
571,AAU,,"Ch. Charoenphol, K. Larsen & E. Warncke 4262",Leucobryum bowringii,Leucobryum bowringii,Thailand,Nakhon Nayok,,,,,,,
572,AAU,,"Ch. Charoenphol, K. Larsen & E. Warncke 4321 ",Leucobryum bowringii,Leucobryum bowringii,Thailand,Nakhon Nayok,,,,,,,
573,MO,,"Ch. Charoenphol, K. Larsen & E. Warncke 4262",Leucobryum bowringii,Leucobryum bowringii,Thailand,Nakhon Nayok,,,,,,,
574,MO,,"Ch. Charoenphol, K. Larsen & E. Warncke 4321 ",Leucobryum bowringii,Leucobryum bowringii,Thailand,Nakhon Nayok,,,,,,,
575,MO,,A. Touw 12102,Leucobryum bowringii,Leucobryum bowringii,Thailand,Nakhon Nayok,,,,,,,
576,MO,,A. Touw 12146,Leucobryum bowringii,Leucobryum bowringii,Thailand,Nakhon Nayok,,,,,,,
577,PC,,P. Tixier 3905,Leucobryum bowringii,Leucobryum bowringii,Thailand,Ranong,,,18-Sep-68,,,,on trunk
578,PC,,P. Tixier s.n.,Leucobryum bowringii,Leucobryum bowringii,Thailand,Surat Thani,,,,,,,
579,PC,,T. Smitinand 2001,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,,1300 m,,,on tree trunk in Oak forest
580,BKF,,T. Smitinand 2001,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,,1300 m,,,on tree trunk in Oak forest
581,C,,Floto 7399b,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,,1300 m,,,by a small stream in evergreen forest
582,MO,,A. Touw 10447,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,,,,,,,
583,MO,,A. Touw 10473,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,,,,,,,
584,MO,,A. Touw 10506,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,,,,,,,
585,MO,,A. Touw 10556,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,,,,,,,
586,MO,,A. Touw 10636,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,,,,,,,
587,MO,,A. Touw 10693,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,,,,,,,
588,MO,,A. Touw 10736,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,,,,,,,
589,MO,,A. Touw 10876,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,,,,,,,
590,MO,,A. Touw 11074,Leucobryum bowringii,Leucobryum bowringii,Thailand,Loei,,,,,,,
591,L,,A. Touw 8421,Leucobryum chlorophyllosum,,Thailand,Chiang Mai,,,,,,,
592,MO,,A. Touw 8421,Leucobryum chlorophyllosum,,Thailand,Chiang Mai,,,,,,,
593,L,,s.n. 8795,Leucobryum chlorophyllosum,Leucobryum chlorophyllosum,Thailand,Chiang Mai,,,,,,,
594,L,,A. Touw 11569,Leucobryum chlorophyllosum,,Thailand,Nakhon Si Thammarat,,,,,,,
595,MO,,A. Touw 11569,Leucobryum chlorophyllosum,,Thailand,Nakhon Si Thammarat,,,,,,,
596,L,,s.n. 11972,Leucobryum chlorophyllosum,Leucobryum chlorophyllosum,Thailand,Nakhon Si Thammarat,,,,,,,
597,H,,Hosseus s.n. ,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Chiang Mai,,,,,,,
598,BKF,,Robbins 3567 ,Leucobryum javense var. ?,,Thailand,Chiang Mai,Doi Inthanon National Park,"Doi Inthanon, near valley of Pha Mawm",28-Oct-62,792 m,,,"epixylic, evergreen gallery forest"
599,PC,,Robbins 3567 ,Leucobryum javense var. ?,,Thailand,Chiang Mai,Doi Inthanon National Park,"Doi Inthanon, near valley of Pha Mawm",28-Oct-62,792 m,,,"epixylic, evergreen gallery forest"
600,L,,A. Touw 10297 ,Leucobryum javense var. ?,,Thailand,Chiang Mai,Doi Inthanon National Park,between the Karen viliages of Pha Mon and Sop Aep,21-Dec-65,850 m,18.58333333,98.5,narrow fringe of evergreen forest along Mae Hoi River; on decaying log
601,MO,,A. Touw 10297 ,Leucobryum javense var. ?,,Thailand,Chiang Mai,Doi Inthanon National Park,between the Karen viliages of Pha Mon and Sop Aep,21-Dec-65,850 m,18.58333333,98.5,narrow fringe of evergreen forest along Mae Hoi River; on decaying log
602,BKF,,T. Smitinand 3228 ,Leucobryum javense var. ?,,Thailand,Chon Buri,Khao Soi Dao Wildlife Sanctuary,"Pong Namrawn, Khao Soidao",09-Mar-52,1300 m,,,on earth in Hill evergreen forest
603,PC,,T. Smitinand 3228 ,Leucobryum javense var. ?,,Thailand,Chon Buri,Khao Soi Dao Wildlife Sanctuary,"Pong Namrawn, Khao Soidao",09-Mar-52,1300 m,,,on earth in Hill evergreen forest
604,L,,A. Touw 12051 ,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Nakhon Nayok,,,,,,,
605,MO,,A. Touw 12051 ,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Nakhon Nayok,,,,,,,
606,AAU,,"Ch. Charoenphol, K. Larsen & E. Warncke 4326",Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Nakhon Nayok,,,,,,,
607,AAU,,"Ch. Charoenphol, K. Larsen & E. Warncke 4338 ",Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Nakhon Nayok,,,,,,,
608,MO,,"Ch. Charoenphol, K. Larsen & E. Warncke 4326",Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Nakhon Nayok,,,,,,,
609,MO,,"Ch. Charoenphol, K. Larsen & E. Warncke 4338 ",Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Nakhon Nayok,,,,,,,
610,BKF,,T. Smitinand 8409 ,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Nakhon Ratchasima,Khao Yai National Park,Khao Khio,11-Nov-63,1400 m,,,on tree
611,US,,T. Smitinand 8409 ,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Nakhon Ratchasima,Khao Yai National Park,Khao Khio,11-Nov-63,1400 m,,,on tree
612,BKF,,T. Smitinand 1109,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,,,,,
613,BKF,,T. Smitinand 3107,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,,,,,
614,BKF,,T. Smitinand 4947 ,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,,24-Nov-58,1300 m,,,
615,PC,,T. Smitinand 1109,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,"Phu Kradueng, Tham Saw",09-Mar-52,1300 m,,,"on dry rocks by stream, along edge of pine forest"
616,PC,,T. Smitinand 3107,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,Than Sawan,29-Oct-55,1200 m,,,
617,PC,,T. Smitinand 4947 ,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,,,,,
618,BKF,,T. Smitinand 1104 ,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,Tham Saw,03-Sep-52,1300 m,,,on dry rock by stream along edge of pine forest
619,US,,T. Smitinand 1104 ,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,Tham Saw,03-Sep-52,1300 m,,,on dry rock by stream along edge of pine forest
620,C,,Sorensen et al 6415 ,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,,,1300 m,,,in open grassy pine forest
621,L,,A. Touw 10617,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,,,,,
622,L,,A. Touw 10691,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,,,,,
623,L,,A. Touw 10877,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,14-Jan-66,,16.88333333,101.75,
624,L,,A. Touw 10897,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,14-Jan-66,,16.88333333,101.75,
625,L,,A. Touw 11000,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,15-Jan-66,,,,
626,L,,A. Touw 11007,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,14-Jan-66,,16.88333333,101.75,
627,MO,,A. Touw 10617,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,,,,,
628,MO,,A. Touw 10691,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,,,,,
629,MO,,A. Touw 10877,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,14-Jan-66,,16.88333333,101.75,
630,MO,,A. Touw 10897,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,14-Jan-66,,16.88333333,101.75,
631,MO,,A. Touw 11000,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,15-Jan-66,,,,
632,MO,,A. Touw 11007,Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,14-Jan-66,,16.88333333,101.75,
633,AAU,,"Ch. Charoenphol, K. Larsen & E. Warncke 4770 ",Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,,,,,
634,MO,,"Ch. Charoenphol, K. Larsen & E. Warncke 4770 ",Leucobryum javense var. ?,Leucobryum javense var. javense,Thailand,Loei,,,,,,,
635,C,,Sorensen et al. 6783 ,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chanthaburi,,"plain of Makam, near Chantaburi",,50-100 m,,,in dry Dipterocarp forest
636,HIRO,,Yoda 67673,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Inthanon National Park,,09-Jan-58,2550 m,,,"mosst forest, on trunk"
637,HIRO,,Yoda 67747,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Inthanon National Park,,09-Jan-58,2550 m,,,"mosst forest, on trunk"
638,HIRO,,Yoda 67748,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Inthanon National Park,,09-Jan-58,2550 m,,,"mosst forest, on trunk"
639,HIRO,,Yoda 67798,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Inthanon National Park,,09-Jan-58,2550 m,,,"mosst forest, on trunk"
640,HIRO,,Yoda 67969,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,Doi Suthep-Pui National Park,,12-Feb-58,700-1000 m,,,evergreen forest
641,L,,A. Touw 8518,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,,,,,,,
642,L,,A. Touw 8738,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,,,,,,,
643,L,,A. Touw 9109,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,,,,,,,
644,L,,A. Touw 9670,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,,,,,,,
645,MO,,A. Touw 8518,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,,,,,,,
646,MO,,A. Touw 8738,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,,,,,,,
647,MO,,A. Touw 9109,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,,,,,,,
648,MO,,A. Touw 9670,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chiang Mai,,,,,,,
649,AAU,,"K. Larsen, T. Smitinand & E. Warncke 872 ",Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Phitsanulok,,,,,,,
650,MO,,"K. Larsen, T. Smitinand & E. Warncke 872 ",Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Phitsanulok,,,,,,,
651,AAU,,"K. Larsen, T. Smitinand & E. Warncke 1491 ",Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chumphon,,,,,,,
652,MO,,"K. Larsen, T. Smitinand & E. Warncke 1491 ",Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Chumphon,,,,,,,
653,BKF,,T. Smitinand 3144 ,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Loei,Phu Kradueng National Park,,30-Oct-55,1300 m,,,
654,PC,,T. Smitinand 3144 ,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Loei,Phu Kradueng National Park,,30-Oct-55,1300 m,,,
655,L,,A. Touw 10904 ,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Loei,,,,,,,
656,MO,,A. Touw 10904 ,Leucobryum juniperoideum,Leucobryum juniperoideum,Thailand,Loei,,,,,,,
657,BM,,A.F.G. Kerr 109,Leucobryum sanctum,Leucobryum sanctum,Thailand,Chanthaburi,Mu Ko Chang National Park,Kao Sabap,05-Dec-24,,,,on tree trunk
658,BM,,Rock 216 ,Leucobryum sanctum,Leucobryum sanctum,Thailand,Chanthaburi,,,,,,,
659,AAU,,"K. Larsen, I. Nielsen & T. Santisuk 32029 ",Leucobryum sanctum,Leucobryum sanctum,Thailand,Chanthaburi,,,,,,,
660,MO,,"K. Larsen, I. Nielsen & T. Santisuk 32029 ",Leucobryum sanctum,Leucobryum sanctum,Thailand,Chanthaburi,,,,,,,
661,H,,Schmidt s.n. ,Leucobryum sanctum,Leucobryum sanctum,Thailand,Trat,Mu Ko Chang National Park,Koh Chang,,,,,
662,PC,,P. Tixier s.n. ,Leucobryum sanctum,Leucobryum sanctum,Thailand,Trat,,,,,,,
663,AAU,,"Ch. Charoenphol, K. Larsen & E. Warncke 5088",Leucobryum sanctum,Leucobryum sanctum,Thailand,Trat,,,,,,,
664,AAU,,"K. Larsen, T. Smitinand & E. Warncke 1826 ",Leucobryum sanctum,,Thailand,Trat,,,,,,,
665,MO,,"Ch. Charoenphol, K. Larsen & E. Warncke 5088",Leucobryum sanctum,Leucobryum sanctum,Thailand,Trat,,,,,,,
666,MO,,"K. Larsen, T. Smitinand & E. Warncke 1826 ",Leucobryum sanctum,Leucobryum sanctum,Thailand,Trat,,,,,,,
667,L,,A. Touw 11716,Leucobryum sanctum,,Thailand,Nakhon Si Thammarat,,,,,,,
668,L,,A. Touw 11860 ,Leucobryum sanctum,,Thailand,Nakhon Si Thammarat,,,,,,,
669,MO,,A. Touw 11716,Leucobryum sanctum,,Thailand,Nakhon Si Thammarat,,,,,,,
670,MO,,A. Touw 11860 ,Leucobryum sanctum,,Thailand,Nakhon Si Thammarat,,,,,,,
671,AAU,,"Ch. Charoenphol, K. Larsen & E. Warncke 4019 ",Leucobryum sanctum,Leucobryum sanctum,Thailand,Narathiwat,,,,,,,
672,MO,,"Ch. Charoenphol, K. Larsen & E. Warncke 4019 ",Leucobryum sanctum,Leucobryum sanctum,Thailand,Narathiwat,,,,,,,
673,AAU,,"Ch. Charoenphol, K. Larsen & E. Warncke 4174 ",Leucobryum sanctum,Leucobryum sanctum,Thailand,Yala,,,,,,,
674,MO,,"Ch. Charoenphol, K. Larsen & E. Warncke 4174 ",Leucobryum sanctum,Leucobryum sanctum,Thailand,Yala,,,,,,,
675,L,,A. Touw 11421 ,Leucobryum sanctum,Leucobryum sanctum,Thailand,Nakhon Nayok,,,,,,,
676,MO,,A. Touw 11421 ,Leucobryum sanctum,Leucobryum sanctum,Thailand,Nakhon Nayok,,,,,,,
677,AAU,,"K. Larsen, T. Santisuk & E. Warncke 3209 ",Leucobryum sanctum,Leucobryum sanctum,Thailand,Nakhon Ratchasima,,,09-Aug-68,,,,
678,MO,,"K. Larsen, T. Santisuk & E. Warncke 3209 ",Leucobryum sanctum,Leucobryum sanctum,Thailand,Nakhon Ratchasima,,,09-Aug-68,,,,
679,BM,,A.F.G. Kerr 498b,Leucobryum scabrum,Leucobryum scabrum,Thailand,Phangnga,,Kao Katakwan,09-Mar-30,900 m,,,on trees in evergreen forest
680,BM,,A.F.G. Kerr 460,Leucobryum sericeum,Leucobryum sericeum,Thailand,Surat Thani,Nong Thung Thong Wildlife Sanctuary,Kiensa,19-Feb-30,50 m,,,on log in evergreen forest
681,BKF,,T. Smitinand 1098,Leucobryum sericeum,Leucobryum sericeum,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,08-Mar-52,1300 m,,,on root of tree in Hill evergreen forest
682,PC,,T. Smitinand 1098,Leucobryum sericeum,Leucobryum sericeum,Thailand,Loei,Phu Kradueng National Park,Phu Kradueng,08-Mar-52,1300 m,,,on root of tree in Hill evergreen forest
683,AAU,,"Larsen, K. & Warncke, E. 73",Leucobryum sanctum,Leucobryum sanctum,Thailand,Prachin Buri,Khao Yai National Park,Khao Kheo Sphagnum bog,07-Jul-66,1350 m,,,
684,AAU,,"K. Larsen, T. Smitinand & E. Warncke 351",Leucobryum sp.,,Thailand,Prachin Buri,Khao Yai National Park,on wet soil along side of track through the forest,12-Jul-66,800 m,,,On tree in shadow
685,AAU,,"K. Larsen, T. Smitinand & E. Warncke 528",Leucobryum scalare,Leucobryum scalare,Thailand,Phitsanulok,Thung Salaeng Luang National Park,Thung Salaeng Luang.,19-Jul-66,600 m,,,Evergreen forest
686,AAU,,"K. Larsen, T. Smitinand & E. Warncke 622",Leucobryum sp.,,Thailand,Phitsanulok,Thung Salaeng Luang National Park,Thung Salaeng Luang.,20-Jul-66,550 m,,,On wet rocks in shadow
687,AAU,,"K. Larsen, T. Smitinand & E. Warncke 696",Leucobryum sp.,,Thailand,Phitsanulok,Thung Salaeng Luang National Park,Thung Salaeng Luang.,21-Jul-66,700 m,,,"On burnt area in Diptetocarp and Pinusmercusii ""forests"" in open sun"
688,AAU,,"K. Larsen, T. Smitinand & E. Warncke 749",Leucobryum sp.,,Thailand,Phitsanulok,Thung Salaeng Luang National Park,"Thung Salaeng Luang, SoPha waterfall, 7 km W.o the forest station.",22-Jul-66,450 m,,,On the rocks
689,AAU,,"Larsen, K. & Warncke, E. 1056",Leucobryum sanctum,Leucobryum sanctum,Thailand,Phitsanulok,Phu Miang and Phu Tong Wildlife Sanctuary,Phu Miang,28-Jul-66,1350 m,,,on tree
690,NY,4115082,S. He & P. Sukkharak 46676,Leucobryum javense var. ?,,Thailand,Loei,Phu Luang Wildlife Sanctury,trail from Ban Kulaphaw station to Pak Dam summit,18-Feb-16,1465-1480 m,,,"on humus, dry evergreen forest"
691,NY,4115087,S. He & S. Chantanaorrapint 47805,Leucobryum bowringii,,Thailand,Loei,Phu Luang Wildlife Sanctury,Luang Prabang Mountain Range,17-Nov-16,1462-1467 m,,,evergreen forest. on tree base.
692,NY,4115097,S. He & S. Chantanaorrapint 47819,Leucobryum javense var. ?,,Thailand,Loei,Phu Luang Wildlife Sanctury,Luang Prabang Mountain Range,17-Nov-16,1462-1467 m,,,"on humus, dry evergreen forest"
693,NY,4115359,J.F. Maxwell B-137,Leucobryum aduncum var. scalare,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Muang District,17-Nov-02,1325 m,,,partly shaded.
694,KU,,A. Chailungka 3,Leucobryum,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui Forestry Student Training Station,24-Oct-15,1404 m,18.80356667,98.8958,"cut forest, moist and partial shade, growing on Castinopsis trunk"
695,KU,,A. Chailungka 5,Leucobryum,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui Forestry Student Training Station,24-Oct-15,1404 m,18.80356667,98.8958,"dry and sunny area, growing on bark of conifer tree"
696,KU,,A. Thonglim 8,Leucobryum,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui Forestry Student Training Station,24-Oct-15,1404 m,18.80356667,98.8958,"partly shade light, growing on stump"
697,KU,,B. Chorchuhirun 008,Leucobryum,,Thailand,Loei,Phu Luang Wildlife Sanctury,"Phuluang, along the Lan Suriyan trail",22-Oct-17,1474 m,17.27947222,101.5168417,"scrub forest, moist and filtered light, growing on bark tree"
698,KU,,C. Jansorng 367,Leucobryum,,Thailand,Phitsanulok,Phu Hin rong Kla National Park,Along the Lan Hin Poom trail,17-Oct-16,1308 m,16.98829444,100.9955194,"cut forest, mesic area with filtered light, growing on tree trunk"
699,KU,,C. Sitthichoptham CHS-DP-176,Leucobryum microleucophanoides,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui Forestry Student Training Station,24-Oct-15,1404 m,18.80356667,98.8958,"open forest, mesic and open area, growing on granite"
700,KU,,E. Kraichak 1682,Leucobryum,,Thailand,Loei,Phu Kradueng National Park,,24-Jan-15,,,,
701,KU,,E. Kraichak 1693,Leucobryum,,Thailand,"
Trat",,Saphan Hin Waterfall,05-May-15,,,,
702,KU,,E. Kraichak 1730,Leucobryum,Leucobryum scabrum,Thailand,Nakhon Ratchasima,Khao Yai National Park,???????????????,23-Mar-19,,,,"filtered forest, mesic and open forest, base tree"
703,KU,,E. Kraichak 1731,Leucobryum,Leucobryum bowringii,Thailand,Nakhon Ratchasima,Khao Yai National Park,???????????????,23-Mar-19,,,,"filtered forest, mesic and open forest, log"
704,KU,,E. Kraichak 1732,Leucobryum,Leucobryum scalare,Thailand,Nakhon Ratchasima,Khao Yai National Park,???????????????,23-Mar-19,,,,"filtered forest, valley, mesic and open forest, outcrop"
705,KU,,I. Arayataweegool 12,Leucobryum microleucophanoides,Leucobryum scalare,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui Forestry Student Training Station,24-Oct-15,1404 m,18.80356667,98.8958,"open forest, mesic and open area, growing on fallen tree"
706,KU,,I. Arayataweegool 13,Leucobryum,,Thailand,Chiang Mai,Doi Suthep-Pui National Park,Doi Pui Forestry Student Training Station,24-Oct-15,1404 m,18.80356667,98.8958,"open forest, mesic and open area, growing on granite"
707,KU,,K. Chaithong 341,Leucobryum,,Thailand,Phitsanulok,Phu Hin rong Kla National Park,Along the Lan Hin Poom trail,17-Oct-16,1308 m,16.98829444,100.9954944,"cut forest, moist area with filtered light, growing on tree trunk"
708,KU,,K. Lertdechapat 15,Leucobryum,,Thailand,Loei,Phu Luang Wildlife Sanctury,"Phuluang, along the Pha Ta Lern (??????) trail",23-Oct-17,1459 m,17.30308333,101.5291111,"woodland, moist area with open light, growing on yhe humus"
709,KU,,K. Promnikorn 3,Leucobryum,,Thailand,Lamphun,Doi Khun Tan National Park,,07-Nov-15,,,,
710,KU,,K. Promnikorn 4,Leucobryum,,Thailand,Lamphun,Doi Khun Tan National Park,,07-Nov-15,,,,
711,KU,,K. Promnikorn 5,Leucobryum,,Thailand,Lamphun,Doi Khun Tan National Park,,07-Nov-15,,,,
